year,player,matches_tot,matches_w,perc_2nd_overall,perc_2nd_w,margin_2nd_w,matches_2nd_w
2014,Viktor Troicki,12,8,15.083333333333334,15.375,2.875,1
2014,Denis Istomin,54,28,12.977873203316037,14.37037037037037,-1.6666666666666679,1
2014,Go Soeda,6,2,9.333333333333334,10.0,2.0,0
2014,Vincent Millot,3,1,20.0,33.0,10.0,1
2014,William Kirkman,1,0,,,,0
2014,Paul Henri Mathieu,28,11,17.25,19.727272727272727,6.09090909090909,6
2014,Pedja Krstin,2,0,,,,0
2014,Florian Mayer,15,8,17.28253968253968,19.571428571428573,-0.42857142857142705,1
2014,Ali Ghareeb,1,0,,,,0
2014,Karim Mohamed Maamoun,1,0,,,,0
2014,Di Wu,6,4,,,,0
2014,Stan Wawrinka,59,42,19.871398305084742,19.085714285714285,5.342857142857143,14
2014,Wishaya Trongcharoenchaikul,2,1,,,,0
2014,Nick Kyrgios,19,10,20.82894736842105,23.375,-3.25,2
2014,Paolo Lorenzi,25,11,14.36,13.545454545454545,2.7272727272727266,4
2014,Ilija Bozoljac,1,0,,,,0
2014,Rajeev Ram,10,3,14.2,19.666666666666668,1.0,1
2014,Chuhan Wang,2,1,12.5,19.0,8.0,0
2014,Lucas Pouille,6,2,14.666666666666666,18.5,5.5,1
2014,Xin Gao,1,0,,,,0
2014,Malek Jaziri,19,8,19.05263157894737,21.875,8.25,5
2014,Diego Galeano,1,0,,,,0
2014,Marco Chiudinelli,4,0,,,,0
2014,Inigo Cervantes Huegun,5,2,16.4,19.5,10.0,1
2014,Nikolay Davydenko,17,6,14.670588235294119,15.166666666666666,-2.166666666666666,1
2015,Christopher Rungkat,1,1,,,,0
2015,Yuichi Sugita,8,2,18.25,20.5,3.5,1
2015,Oliver Marach,1,1,,,,0
2015,Yuki Bhambri,5,2,,,,0
2015,Gabor Borsos,3,1,,,,0
2015,Matthias Bachinger,6,2,18.166666666666668,18.5,2.5,0
2015,Rogerio Dutra Silva,3,0,,,,0
2015,Christian Lindell,5,1,10.4,20.0,7.0,0
2015,Jad Ballout,1,0,,,,0
2015,Kyle Edmund,7,1,19.857142857142858,31.0,7.0,0
2015,Pierre Hugues Herbert,13,7,19.615384615384617,21.285714285714285,5.142857142857142,4
2015,Tim Smyczek,18,5,14.61111111111111,16.2,-2.0,1
2015,Dennis Novikov,1,0,,,,0
2015,Dimitar Kuzmanov,5,4,,,,0
2015,Mohsen Hossein Zade,2,0,,,,0
2015,Seong Chan Hong,2,1,,,,0
2015,Michael Berrer,16,6,15.75,17.333333333333332,-1.3333333333333357,0
2015,Aljaz Radinski,1,1,,,,0
2015,Niels Desein,1,0,,,,0
2015,Joao Souza,25,7,13.701666666666664,15.666666666666666,0.0,2
2015,Pablo Nunez,2,0,,,,0
2015,Andreas Beck,1,0,,,,0
2015,Sergiy Stakhovsky,47,20,15.671489361702127,16.2,0.6499999999999986,4
2015,Bar Tzuf Botzer,2,0,,,,0
2015,Dzmitry Zhyrmont,4,3,,,,0
2015,Constant Lestienne,1,0,,,,0
2015,Nour Nehme,1,0,,,,0
2015,Victor Hanescu,2,1,12.0,12.0,1.0,0
2015,Matteo Donati,2,1,11.5,17.0,4.0,1
2015,Jose Hernandez,4,1,,,,0
2015,Grigor Dimitrov,55,33,15.933522727272727,16.34375,0.65625,6
2015,Romain Arneodo,3,2,,,,0
2015,Hugo Dellien,4,2,,,,0
2015,David Ferrer,71,55,15.121977145894235,15.830188679245284,2.169811320754718,12
2015,Giovanni Lapentti,1,0,,,,0
2015,Rudolfs Mednis,1,0,,,,0
2015,Danai Udomchoke,2,0,,,,0
2015,Blaz Kavcic,13,3,10.076923076923077,13.0,-5.666666666666668,0
2015,Tobias Kamke,6,1,16.5,19.0,5.0,0
2015,Michael Venus,7,4,23.214285714285715,32.0,13.0,1
2015,Yassine Idmbarek,3,1,,,,0
2015,Jordi Munoz Abreu,2,0,,,,0
2015,Marcos Baghdatis,45,26,19.177777777777777,20.03846153846154,3.8461538461538467,9
2015,Ben Patael,1,0,,,,0
2015,Andrey Kuznetsov,22,10,14.715909090909092,17.375,3.25,2
2015,Darian King,7,5,,,,0
2015,Mauricio Echazu,1,1,,,,0
2015,Roger Federer,74,63,14.90983606557377,14.163934426229508,-0.06557377049180424,11
2015,Seanon Williams,3,0,,,,0
2015,Duilio Vallebuona,1,0,,,,0
2015,John Patrick Smith,8,3,16.625,13.666666666666666,0.6666666666666661,0
2015,Andrea Arnaboldi,4,1,24.5,49.0,6.0,0
2015,David Souto,3,2,,,,0
2015,Rhyne Williams,1,0,,,,0
2015,Steve Darcis,25,12,14.487272727272728,19.25,5.0,2
2015,Sunu Wahyu Trijati,1,1,,,,0
2015,Nik Razborsek,2,1,,,,0
2015,Ivo Karlovic,63,38,16.19047619047619,15.18421052631579,-2.5000000000000018,6
2015,Lorenzo Giustino,1,0,,,,0
2015,Lucas Miedler,1,0,,,,0
2015,Tihomir Grozdanov,1,1,,,,0
2015,Nicolas Barrientos,1,0,,,,0
2015,Dawood Sayed Hashim,1,0,,,,0
2015,Dineshkanthan Thangarajah,1,0,,,,0
2015,Elias Ymer,13,4,18.041666666666668,20.666666666666668,3.666666666666668,2
2015,Marcelo Arevalo,4,4,,,,0
2015,Peter Gojowczyk,4,1,16.0,13.0,8.0,0
2015,Alexander Sarkissian,2,1,13.5,13.0,9.0,0
2015,Luis David Martinez,1,1,,,,0
2015,Benjamin Lock,4,3,,,,0
2015,Guido Andreozzi,2,1,11.0,11.0,4.0,0
2015,Temur Ismailov,1,0,,,,0
2015,Alex Llompart,3,2,,,,0
2015,Daniel Brands,3,2,15.333333333333334,16.5,2.5,1
2015,Franko Skugor,1,0,,,,0
2015,Warit Sornbutnark,4,1,,,,0
2015,Gilles Simon,67,43,17.91726511566337,18.682926829268293,4.414634146341465,13
2015,Frederico Ferreira Silva,3,1,,,,0
2015,M Abid Ali Khan Akbar,2,1,,,,0
2015,Shahin Khaledan,3,1,,,,0
2015,Gonzalo Lama,2,2,,,,0
2015,Nicolas Xiviller,1,1,,,,0
2015,Austin Krajicek,18,7,16.944444444444443,20.142857142857142,-2.2857142857142847,0
2015,Marco Cecchinato,4,0,,,,0
2015,Fernando Verdasco,50,24,16.12,16.916666666666668,-1.0416666666666643,3
2015,Feliciano Lopez,58,32,20.137931034482758,20.40625,2.0625,7
2015,Filip Krajinovic,17,4,17.267379679144387,14.0,-0.6666666666666661,0
2015,Jiri Vesely,54,24,14.061076604554865,13.869565217391305,0.3913043478260878,4
2015,Daniel Gimeno Traver,31,13,14.838709677419354,15.0,-0.07692307692307665,2
2015,Ernests Gulbis,35,11,14.742857142857142,14.545454545454545,-0.6363636363636367,4
2015,Edan Leshem,1,0,,,,0
2015,Dominic Thiem,64,36,18.27283653846154,16.36111111111111,1.8333333333333321,12
2015,Pablo Andujar,40,17,14.40909090909091,16.5,0.8125,4
2015,Maxime Hamou,2,0,,,,0
2015,Julian Saborio,2,0,,,,0
2015,Tommy Robredo,45,24,14.086376811594205,16.08695652173913,0.6086956521739122,3
2015,Karim Alayli,1,0,,,,0
2015,Aleksandr Nedovyesov,8,2,,,,0
2015,Benjamin Balleret,5,2,,,,0
2015,Roberto Carballes Baena,3,1,13.333333333333334,18.0,3.0,0
2015,Grega Zemlja,2,0,,,,0
2015,Martin Pedersen,2,0,,,,0
2015,Edouard Roger-Vasselin,18,6,13.666666666666666,15.833333333333334,-1.166666666666666,1
2015,Maxime Teixeira,1,0,,,,0
2015,Nikoloz Basilashvili,12,4,14.166666666666666,15.5,-0.75,0
2015,Marius Copil,12,6,20.733333333333334,23.666666666666668,10.666666666666668,2
2015,Daniel Garza,3,2,,,,0
2015,Ze Zhang,8,3,12.09375,16.0,10.0,1
2015,Federico Gaio,1,0,,,,0
2015,Leonardo Mayer,51,28,15.359477124183007,15.583333333333334,2.708333333333334,6
2015,Sam Barry,4,0,,,,0
2015,Kei Nishikori,72,55,16.803819444444443,17.4,3.4399999999999977,22
2015,Jimmy Wang,2,1,,,,0
2015,Mikelis Libietis,1,0,,,,0
2015,Bernard Tomic,68,40,14.857343769108475,14.945945945945946,-1.1621621621621632,2
2015,Juan Pablo Varillas,3,0,,,,0
2015,Jan Lennard Struff,24,5,16.86111111111111,19.5,-0.5,0
2015,Marcus Daniell,1,0,,,,0
2015,Marcelo Demoliner,2,1,12.0,13.0,1.0,0
2015,Alejandro Falla,20,7,15.595454545454544,19.571428571428573,6.714285714285715,2
2015,Juan Carlos Saez,3,3,,,,0
2015,Jurgen Zopp,2,0,,,,0
2015,Ji Sung Nam,1,0,,,,0
2015,Thomaz Bellucci,60,30,17.28799489144317,17.724137931034484,3.379310344827587,9
2015,Bjorn Fratangelo,2,0,,,,0
2015,Ante Pavic,2,0,,,,0
2015,Frederik Nielsen,4,1,,,,0
2015,Francis Casey Alcantara,1,1,,,,0
2015,Radu Albot,7,2,9.892857142857142,9.0,2.0,0
2015,Gerardo Lopez Villasenor,1,0,,,,0
2015,Dennis Novak,3,1,8.0,15.0,0.0,0
2015,Carlos Berlocq,18,8,15.312169312169313,15.285714285714286,0.8571428571428577,1
2015,Brydan Klein,1,0,,,,0
2015,Mirza Basic,3,2,,,,0
2015,Dusan Lajovic,38,17,14.970394736842104,13.875,0.0,4
2015,Tucker Vorster,3,2,,,,0
2015,Arthur De Greef,2,1,22.5,25.0,1.0,1
2015,Chieh Fu Wang,2,2,,,,0
2015,Jabor Al Mutawa,1,0,,,,0
2015,Jan Mertl,1,1,,,,0
2015,Christian Garay,2,2,,,,0
2015,Ivan Dodig,19,8,16.210526315789473,15.25,2.625,2
2015,Andrei Soltoianu,1,0,,,,0
2015,Philip Bester,1,0,,,,0
2015,Juan Martin del Potro,4,2,13.75,12.5,-6.5,0
2015,Nikola Mektic,2,1,11.0,12.0,2.0,0
2015,Germain Gigounon,1,0,,,,0
2015,Aditya Hari Sasongko,2,1,,,,0
2015,James Mcgee,3,0,,,,0
2015,Benjamin Becker,32,11,16.792187499999997,20.5,0.5,2
2015,Jaume Munar,3,1,10.0,3.0,3.0,0
2015,Ugo Nastasi,3,0,,,,0
2015,David Vega Hernandez,1,0,,,,0
2015,Radek Stepanek,17,7,14.588235294117647,12.285714285714286,1.7142857142857153,1
2015,Andres Molteni,1,0,,,,0
2015,Roberto Cid,2,0,,,,0
2015,Dimitar Kutrovsky,2,1,,,,0
2015,Simone Bolelli,55,28,13.877272727272727,14.0,-0.6428571428571423,3
2015,Tomas Berdych,79,57,17.39240506329114,17.789473684210527,5.3684210526315805,19
2015,Adrian Mannarino,58,28,15.125445897740786,16.035714285714285,2.321428571428571,9
2015,Dustin Brown,26,10,15.089743589743591,14.7,0.0,3
2015,Laslo Djere,1,0,,,,0
2015,Guilherme Clezar,3,0,,,,0
2015,Diego Schwartzman,33,11,17.215151515151515,17.545454545454547,1.5454545454545467,3
2015,Calvin Hemery,1,0,,,,0
2015,Marcel Granollers,35,14,13.714285714285714,14.571428571428571,-0.2857142857142865,3
2015,Milos Raonic,49,33,17.448469387755104,17.375,1.53125,8
2015,Markus Eriksson,1,0,,,,0
2015,Gael Monfils,52,34,15.288461538461538,16.0,1.121212121212121,10
2015,Ruben Bemelmans,13,3,17.057692307692307,16.0,-2.333333333333332,1
2015,Gastao Elias,3,1,,,,0
2015,Pruchya Isarow,2,0,,,,0
2015,Henrik Sillanpaa,2,0,,,,0
2015,Nicolas Almagro,38,18,16.157894736842106,16.833333333333332,2.333333333333332,4
2015,Yen Hsun Lu,41,19,16.0443524970964,16.8125,4.3125,9
2015,Roberto Bautista Agut,71,42,14.752318790793543,15.414634146341463,1.3902439024390247,6
2015,Anoosha Shahgholi,2,0,,,,0
2015,Takuto Niki,1,0,,,,0
2015,Guido Pella,5,1,14.8,29.0,14.0,0
2015,Rodrigo Banzer,1,0,,,,0
2015,Lukas Mugevicius,1,0,,,,0
2015,Marin Cilic,54,35,18.537037037037038,19.257142857142856,1.8571428571428577,9
2015,Andreas Haider Maurer,48,22,17.186403508771928,20.31578947368421,5.052631578947366,8
2015,Juan Monaco,40,21,10.875,11.047619047619047,-2.3809523809523814,1
2015,Alex Diaz,2,2,,,,0
2015,Mike Urbanija,1,0,,,,0
2015,Denis Kudla,22,8,18.11038961038961,21.428571428571427,4.285714285714285,2
2015,Peter Nagy,3,2,,,,0
2015,Kevin Anderson,70,46,16.114285714285714,17.108695652173914,-1.586956521739129,6
2015,Facundo Arguello,6,1,9.0,10.0,4.0,0
2015,Cem Ilkel,6,1,,,,0
2015,Aslan Karatsev,2,1,15.0,12.0,-1.0,0
2015,Julian Reister,3,1,8.333333333333334,7.0,4.0,0
2015,Emilio Gomez,3,2,,,,0
2015,Naser Al Obaidly,1,0,,,,0
2015,Marsel Ilhan,26,12,14.961538461538462,17.5,0.375,2
2015,Alexander Kudryavtsev,2,0,,,,0
2015,Jui Chen Hung,5,3,,,,0
2015,Janis Podzus,2,0,,,,0
2015,Jan Hernych,4,2,12.75,19.5,2.0,0
2015,Jesse Huta Galung,3,0,,,,0
2015,Jerzy Janowicz,48,24,13.772727272727272,14.0,-1.3000000000000007,2
2015,Tatsuma Ito,20,8,13.327272727272724,16.0,-0.625,0
2015,Cristian Garin,3,3,,,,0
2015,Kimmer Coppejans,4,1,,,,0
2015,Federico Zeballos,2,1,,,,0
2015,Andrei Ciumac,1,0,,,,0
2015,Rafael Arevalo,2,0,,,,0
2015,James Ward,16,4,20.541666666666668,23.666666666666668,8.000000000000002,1
2015,Facundo Bagnis,6,2,14.166666666666666,22.5,7.5,1
2015,Aqeel Khan,5,3,,,,0
2015,Tigre Hank,3,0,,,,0
2015,Luca Vanni,13,4,19.615384615384617,21.25,6.25,2
2015,Yoshihito Nishioka,8,3,17.125,20.666666666666668,1.0,1
2015,Zhe Li,2,1,,,,0
2015,Robin Haase,36,15,16.520238095238096,18.928571428571427,1.7142857142857117,5
2015,Gilles Muller,57,33,16.69779286926995,17.387096774193548,2.580645161290322,4
2015,Julien Benneteau,6,1,10.833333333333334,15.0,-1.0,0
2015,Frances Tiafoe,6,1,17.166666666666668,20.0,-3.0,0
2015,Mohamed Safwat,1,0,,,,0
2015,Liam Broady,2,1,26.5,36.0,6.0,1
2015,Aljaz Bedene,34,17,16.735294117647058,19.352941176470587,3.2941176470588225,4
2015,Frank Dancevic,5,0,,,,0
2015,Giovani Samaha,1,0,,,,0
2015,Yan Bai,3,1,13.0,9.0,-1.0,0
2015,Andreas Seppi,52,27,17.148205128205127,18.52,3.2799999999999994,3
2015,Dmitrii Baskov,1,0,,,,0
2015,Gilles Kremer,2,0,,,,0
2015,Jeson Patrombon,1,0,,,,0
2015,Tommy Haas,11,2,16.181818181818183,10.5,-5.0,0
2015,Martin Cuevas,2,0,,,,0
2015,Jose Rubin Statham,4,1,,,,0
2015,Antso Rakotondramanga,4,2,,,,0
2015,Konstantin Kravchuk,2,0,,,,0
2015,Ricardas Berankis,34,14,20.122549019607842,19.583333333333332,3.666666666666666,5
2015,Blaz Rola,10,4,13.0,13.25,-1.5,0
2015,Somdev Devvarman,5,2,,,,0
2015,Martin Fischer,1,0,,,,0
2015,Matteo Trevisan,1,0,,,,0
2015,Daniel Elahi Galan,2,1,19.5,19.0,5.0,0
2015,Sam Querrey,44,20,16.75,16.35,2.5000000000000018,9
2015,Igor Sijsling,13,3,17.384615384615383,19.666666666666668,3.0,1
2015,Pablo Carreno Busta,39,14,16.487179487179485,16.285714285714285,4.571428571428571,3
2015,Mikhail Youzhny,33,9,14.181818181818182,16.11111111111111,2.0,2
2015,John Millman,14,5,14.785714285714286,13.0,1.0,2
2015,Ryan Shane,1,0,,,,0
2015,Adrian Ungur,4,3,,,,0
2015,Martins Podzus,4,3,,,,0
2015,Treat Conrad Huey,1,1,,,,0
2015,Joao Domingues,1,1,,,,0
2015,Russell Moseley,1,0,,,,0
2015,Abdullah Maqdas,2,1,,,,0
2015,Daniel Glancy,2,0,,,,0
2015,Jacob Rasolondrazana,2,0,,,,0
2015,Mischa Zverev,15,7,13.533333333333333,14.142857142857142,-3.8571428571428577,0
2015,Luke Saville,2,0,,,,0
2015,Gabriel Flores Ruiz,1,0,,,,0
2015,Jurgen Melzer,21,9,15.09090909090909,16.666666666666668,1.8888888888888893,3
2015,Lukas Lacko,15,3,16.533333333333335,19.0,-4.5,1
2015,Alexandar Lazov,3,1,,,,0
2015,Philipp Kohlschreiber,56,33,15.421630094043886,14.448275862068966,1.5172413793103452,5
2015,Gonzalo Escobar,4,2,,,,0
2015,Eric Quigley,1,0,,,,0
2015,Thomas Fabbiano,3,0,,,,0
2015,Rodrigo Arus,1,0,,,,0
2015,Janko Tipsarevic,10,3,19.4,23.666666666666668,11.666666666666668,3
2015,Uladzimir Ignatik,2,0,,,,0
2015,Ricardo Rodriguez,5,3,,,,0
2015,Takanyi Garanganga,4,2,,,,0
2015,Mikael Torpegaard,2,0,,,,0
2015,Stefan Kozlov,2,0,,,,0
2015,David Goffin,64,39,17.100082859848484,19.060606060606062,4.0909090909090935,14
2015,Hyeon Chung,22,12,15.191919191919192,13.222222222222221,1.4444444444444429,3
2015,Haydn Lewis,2,0,,,,0
2015,Alejandro Gomez Gb42,2,1,20.5,22.0,-3.0,0
2015,Federico Delbonis,37,17,15.823423423423424,16.4,2.8666666666666654,5
2015,Thiemo De Bakker,10,3,20.979999999999997,27.0,7.5,2
2015,Richard Gasquet,60,43,16.116666666666667,16.046511627906977,1.162790697674419,9
2015,Thanasi Kokkinakis,32,13,17.553141711229948,19.90909090909091,1.0909090909090935,3
2015,Lukasz Kubot,4,1,16.25,14.0,-3.0,0
2015,Sam Groth,41,19,16.722802942315138,18.11111111111111,-0.3888888888888893,4
2015,Nicolas Mahut,22,11,16.436363636363637,17.272727272727273,0.2727272727272734,0
2015,Rafa Orantes,1,0,,,,0
2015,Toni Androic,2,0,,,,0
2015,Alexander Zverev,31,14,15.903225806451612,17.5,2.071428571428571,1
2015,Horacio Zeballos,6,2,11.833333333333334,17.0,5.0,2
2015,Damir Dzumhur,17,8,10.655462184873949,11.142857142857142,-0.14285714285714413,1
2015,David Agung Susanto,3,1,,,,0
2015,Jordan Thompson,1,0,,,,0
2015,Santiago Giraldo,51,23,10.892986425339368,10.95,-2.1500000000000004,1
2015,Vladyslav Manafov,1,0,,,,0
2015,Santiago Maresca,2,1,,,,0
2015,Harshana Godamanna,3,2,,,,0
2015,Tim Van Rijthoven,1,0,,,,0
2015,Alexandr Dolgopolov,52,26,16.27769230769231,15.44,1.3599999999999994,6
2015,Ryan Harrison,13,5,16.912087912087912,18.6,-0.3999999999999986,2
2015,Marinko Matosevic,19,3,14.105263157894736,22.0,-0.33333333333333215,1
2015,Benoit Paire,42,25,19.38095238095238,20.88,5.68,10
2015,Marat Deviatiarov,1,1,,,,0
2015,Taro Daniel,8,2,13.350000000000001,24.0,1.0,0
2015,Gerald Melzer,8,4,13.75,13.0,-4.333333333333332,0
2015,Alexandre Sidorenko,1,0,,,,0
2015,Hady Habib,2,1,,,,0
2015,Adrien Bossel,2,0,,,,0
2015,Ruan Roelofse,2,1,,,,0
2015,Borna Coric,54,26,15.914094650205763,19.291666666666668,2.75,9
2015,Andy Murray,86,71,15.417404946474715,15.46031746031746,2.3492063492063497,19
2015,Lleyton Hewitt,13,4,22.717948717948715,19.333333333333332,7.333333333333332,1
2015,Kamil Majchrzak,1,0,,,,0
2015,Victor Estrella,40,20,13.491228070175438,15.666666666666666,0.33333333333333215,5
2015,Novak Djokovic,89,83,15.019697600221946,14.876543209876543,1.148148148148147,10
2015,Bastian Trinker,3,1,9.666666666666666,14.0,-1.0,0
2015,Illya Marchenko,12,5,19.833333333333332,15.0,1.666666666666666,0
2015,Aisam Ul Haq Qureshi,2,2,,,,0
2015,Noah Rubin,1,0,,,,0
2015,Andrey Golubev,14,3,16.107142857142858,18.333333333333332,4.666666666666666,0
2015,Fabio Fognini,58,32,15.905747126436781,16.966666666666665,3.1666666666666643,8
2015,Matthew Ebden,7,1,20.0,17.0,2.0,0
2015,Quentin Halys,2,0,,,,0
2015,Mohammad Ghareeb,3,3,,,,0
2015,Pablo Cuevas,55,29,16.943506493506494,16.892857142857142,1.8571428571428559,8
2015,Alberto Emmanuel Alvarado Larin,1,0,,,,0
2015,Mate Pavic,1,0,,,,0
2015,Yasutaka Uchiyama,2,0,,,,0
2015,Laurynas Grigelis,3,1,,,,0
2015,Michael Lammer,1,0,,,,0
2015,Dudi Sela,18,8,18.537918871252206,21.571428571428573,1.571428571428573,0
2015,Steve Johnson,65,37,17.212962962962962,19.02777777777778,3.5,13
2015,Yong Kyu Lim,1,1,,,,0
2015,Mikael Ymer,1,0,,,,0
2015,James Duckworth,20,9,21.65,23.22222222222222,5.444444444444443,4
2015,Filip Peliwo,3,0,,,,0
2015,Teymuraz Gabashvili,39,17,18.277396214896214,19.4375,3.5,8
2015,Jean Jacques Rakotohasy,1,1,,,,0
2015,Jack Sock,53,35,17.571183533447684,18.636363636363637,3.454545454545455,9
2015,Mate Delic,5,0,,,,0
2015,Nerman Fatic,1,0,,,,0
2015,Guillermo Garcia Lopez,57,32,18.16864742501415,18.612903225806452,4.32258064516129,13
2015,Amir Weintraub,2,1,,,,0
2015,Vasek Pospisil,48,25,18.539378156565657,20.708333333333332,2.75,8
2015,Marton Fucsovics,8,6,,,,0
2015,Laurent Lokoli,2,0,,,,0
2015,Renzo Olivo,4,2,17.5,25.0,4.0,2
2015,Henri Laaksonen,5,3,,,,0
2015,Albert Montanes,15,7,13.133333333333333,14.857142857142858,-0.14285714285714235,2
2015,Tommy Paul,1,0,,,,0
2015,Michal Przysiezny,5,2,,,,0
2015,Martin Klizan,57,30,16.337719298245613,18.375,2.208333333333332,7
2015,Maximilian Marterer,2,0,,,,0
2015,Karen Khachanov,1,0,,,,0
2015,Rafael Nadal,81,61,13.124485596707821,13.083333333333334,-0.5666666666666664,7
2015,Evgeny Donskoy,12,6,16.0,15.6,1.5999999999999996,0
2015,N Vijay Sundar Prashanth,1,0,,,,0
2015,Maximo Gonzalez,6,0,,,,0
2015,Alex Knaff,1,0,,,,0
2015,Sharmal Dissanayake,4,1,,,,0
2015,Daniel Evans,2,0,,,,0
2015,Mikhail Kukushkin,43,19,17.58000505561173,20.125,8.5,9
2015,Alejandro Gonzalez,16,5,14.125,17.0,4.666666666666666,2
2015,Egor Matvievici,1,0,,,,0
2015,Stephane Robert,7,1,17.0,13.0,5.0,0
2015,Pere Riba,2,0,,,,0
2015,Hans Podlipnik Castillo,2,2,,,,0
2015,Andre Ghem,1,0,,,,0
2015,Norbert Gombos,7,1,,,,0
2015,Kenny De Schepper,14,4,12.214285714285714,15.5,-1.75,0
2015,Michael Russell,1,0,,,,0
2015,Rui Machado,5,2,11.4,6.0,-7.0,0
2015,Albert Ramos,39,16,14.564102564102564,14.1875,0.75,4
2015,Ruben Gonzales,2,1,,,,0
2015,Tim Puetz,1,0,,,,0
2015,Zhizhen Zhang,2,1,14.0,18.0,3.0,0
2015,Maxim Bulat,2,0,,,,0
2015,David Guez,1,0,,,,0
2015,Jarkko Nieminen,30,12,14.562091503267974,16.11111111111111,0.22222222222222143,1
2015,Ibrahim Abou Chahine,2,0,,,,0
2015,Ignaci Roca,4,0,,,,0
2015,Hiroki Moriya,4,1,18.25,16.0,4.0,0
2015,Joao Sousa,69,38,16.394856493321967,16.852941176470587,1.3235294117647047,7
2015,Lamine Ouahab,7,3,12.642857142857142,13.5,4.0,1
2015,Taylor Fritz,2,1,16.0,14.0,7.0,0
2015,Donald Young,45,22,18.025733525733525,20.476190476190474,4.952380952380951,10
2015,Mikhail Ledovskikh,1,0,,,,0
2015,Ramkumar Ramanathan,2,0,,,,0
2015,Ivan Endara,2,0,,,,0
2015,Yaraslav Shyla,1,0,,,,0
2015,Jo-Wilfried Tsonga,48,32,17.093055555555555,17.40625,1.125,8
2015,Farrukh Dustov,3,0,,,,0
2015,Nicolas Jarry,5,3,21.4,21.0,5.0,0
2015,Antonio Veic,1,0,,,,0
2015,Mardy Fish,6,2,19.0,20.5,8.5,1
2015,Lukas Rosol,50,20,17.95714285714286,21.0,2.5789473684210513,6
2015,Jared Donaldson,11,4,20.09090909090909,24.0,6.25,1
2015,Lofo Ramiaramanana,1,1,,,,0
2015,Patrick Tierro,2,1,,,,0
2015,Micke Kontinen,2,0,,,,0
2015,Lucas Gomez,1,0,,,,0
2015,Fritz Wolmarans,3,2,,,,0
2015,Alex Bolt,1,0,,,,0
2015,Tom Kocevar Desman,2,0,,,,0
2015,Jeremy Chardy,54,27,15.88888888888889,16.25925925925926,1.2222222222222232,6
2015,Christopher Eubanks,1,0,,,,0
2015,Miguel Angel Este,1,0,,,,0
2015,Duilio Beretta,3,1,,,,0
2015,Andrey Rublev,21,8,14.619047619047619,14.0,1.333333333333334,2
2015,Fabrice Martin,1,0,,,,0
2015,Egor Gerasimov,6,5,,,,0
2015,Samir Iftikhar,2,1,,,,0
2015,Gianni Mina,2,1,8.0,2.0,-1.0,0
2015,John Isner,70,45,13.837267080745344,14.133333333333333,-3.155555555555555,2
2015,Viktor Troicki,63,35,15.107369996258885,17.03030303030303,-0.33333333333333215,5
2015,Denis Istomin,47,23,12.862719703977799,13.4,0.45000000000000107,4
2015,Go Soeda,19,6,15.793859649122808,19.5,1.6666666666666679,1
2015,Tomislav Brkic,3,1,,,,0
2015,Mehdi Jdi,1,0,,,,0
2015,Vincent Millot,3,0,,,,0
2015,Paul Henri Mathieu,19,7,17.526315789473685,15.857142857142858,5.0,1
2015,Florian Mayer,13,4,14.923076923076923,13.75,0.75,0
2015,Adrian Menendez Maceiras,5,1,20.0,29.0,4.0,1
2015,Di Wu,5,2,,,,0
2015,Stan Wawrinka,74,55,21.139639639639643,22.166666666666668,4.814814814814817,24
2015,Nick Kyrgios,44,25,16.58996212121212,17.291666666666668,-0.2916666666666643,4
2015,Paolo Lorenzi,26,8,16.21978021978022,18.714285714285715,2.2857142857142883,4
2015,Lucas Pouille,26,12,17.846153846153847,16.666666666666668,4.666666666666668,5
2015,Rajeev Ram,13,7,17.307692307692307,19.285714285714285,0.42857142857142705,2
2015,Chuhan Wang,1,0,,,,0
2015,Malek Jaziri,32,12,19.375,23.5,7.333333333333332,5
2015,Marco Chiudinelli,4,1,13.0,19.0,2.0,1
2015,Inigo Cervantes Huegun,1,0,,,,0
2016,Christopher Rungkat,2,2,,15.5,3.5,0
2016,Yuichi Sugita,16,6,14.75,17.833333333333332,3.333333333333332,3
2016,Marcus Willis,2,1,18.0,22.0,9.0,0
2016,Yuki Bhambri,3,0,,,,0
2016,Gabor Borsos,1,0,,,,0
2016,Rogerio Dutra Silva,11,2,15.454545454545455,16.0,8.5,1
2016,Matthias Bachinger,1,0,,,,0
2016,Christian Lindell,1,0,,,,0
2016,Kyle Edmund,42,22,17.377551020408163,19.857142857142858,4.714285714285715,8
2016,Jorge Brian Panta Herreros,1,1,,,,0
2016,Marin Draganja,1,0,,,,0
2016,Pierre Hugues Herbert,19,7,21.31578947368421,21.0,4.142857142857142,4
2016,Tim Smyczek,18,8,16.72222222222222,19.375,1.5,1
2016,Dennis Novikov,8,2,18.125,19.5,2.5,1
2016,Dimitar Kuzmanov,3,0,,,,0
2016,Seong Chan Hong,2,1,23.0,24.0,6.0,0
2016,Albano Olivetti,1,0,,,,0
2016,Michael Berrer,13,4,11.923076923076923,13.5,0.75,1
2016,Johan Nikles,1,0,,,,0
2016,Lloyd Harris,4,2,19.25,18.0,7.5,0
2016,Viktor Durasovic,2,1,17.5,26.0,-4.0,0
2016,Joao Souza,3,1,14.666666666666666,12.0,-1.0,0
2016,Minhtuan Pham,2,0,,,,0
2016,Giorgi Javakhishvili,1,0,,,,0
2016,Ignacio Garcia,1,1,,18.0,13.0,1
